Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	neuropeptide signaling pathway (GO:0007218)	17/63	9.999903e-01	9.999972e-01	0	0	3.219432e-01	3.133485e-06	PTGDR2;SORCS1;OPRM1;GPR84;SSTR3;SORL1;LTB4R;CYSLTR1;CYSLTR2;GAL;GLRA3;LTB4R2;GLRB;PENK;PNOC;CPE;NTSR1
GO_Biological_Process_2021	cellular response to starvation (GO:0009267)	57/158	9.999907e-01	9.999972e-01	0	0	4.905621e-01	4.569631e-06	ATF2;LRRK2;PCSK9;PRKAG2;PRKAG3;MAP1LC3B;MAP1LC3C;SESN2;PDK4;FADS1;MFSD2A;GABARAPL2;GABARAPL1;ATP6V1G2;MARS1;BHLHA15;WIPI2;ELAPOR1;RRAGA;SFRP1;RRAGD;ATP6V1B2;PICK1;PRKD1;SIK2;KPTN;ATF4;ATP6V1B1;ATP6V1A;BECN1;BRSK2;CEBPB;DAPL1;FOXO3;GABARAP;NUAK2;PMAIP1;GAS2L1;ATP6V0E2;ATG7;ATP6V1C1;MAPK3;HSPA8;AOC1;WDR59;AKR1C3;EIF2AK2;INHBB;CASTOR1;DAP;RHEB;CASTOR2;STK26;VPS41;FAS;LAMTOR1;CPEB4
GO_Biological_Process_2021	axonogenesis (GO:0007409)	94/240	9.999907e-01	9.999972e-01	0	0	5.588673e-01	5.204570e-06	RET;SEMA5A;APP;ROBO3;ROBO4;HSP90AB1;SH3KBP1;PTPRO;PIK3CD;IRS2;VLDLR;ROBO1;KIF5C;GRB10;TNR;NRCAM;NRTN;EMB;EPHB2;EPHB1;SPG11;EPHB4;SCN1B;RAB8A;EPHB3;SEMA6C;EPHA7;SEMA6A;SEMA6D;FRS2;UNC5C;GAB2;ZDHHC17;SPTB;PAX2;DOK5;FEZ1;MAP1B;PARD3;ADGRB1;S100A6;PRKCQ;EZR;SOS1;EPHA3;EPHA2;BRSK2;SEMA7A;SHC3;LAMA1;ATL1;NRXN1;SEMA3A;LAMA3;SEMA3B;NRXN3;NTN4;SEMA3G;CXCR4;EFNA5;EFNA4;RAP1GAP;EFNB2;PARD6B;EFNB3;MAPK7;SLITRK2;GPC1;SLIT1;FYN;NCAM1;SLIT3;PAK3;DRD2;MAPK3;NTNG2;SEMA4A;AUTS2;SEMA4D;USP9X;CNTN6;PTPN11;S100B;PTK2;EFNA1;KLF7;EFNA3;CXCL12;PTPRA;GRB2;CNTN4;LGR6;FGFR2;CDK5R1
GO_Biological_Process_2021	RNA modification (GO:0009451)	15/58	9.999907e-01	9.999972e-01	0	0	3.039273e-01	2.812207e-06	RBM15;ANKRD16;APOBEC3F;NSUN4;APOBEC3G;NSUN3;NAT10;ADAR;CDKAL1;PUS7L;TRMT9B;QTRT2;CTU1;RBM15B;HENMT1
GO_Biological_Process_2021	RNA metabolic process (GO:0016070)	46/133	9.999908e-01	9.999972e-01	0	0	4.598199e-01	4.209787e-06	FTO;RNASEL;DDX3X;DHX8;FASTKD1;DHX9;CELF2;HNRNPR;ADAR;NOL9;M1AP;ATXN1;RNASEH1;PABPN1;CLP1;PAPOLG;PCBP2;POLR2D;POLR2H;POLR2K;ADAD2;HNRNPA0;HNRNPA3;RBFOX2;PNPT1;RNGTT;RBPMS;NCBP1;PABPC4;RNASE6;LSM1;RNASE4;GTF2F1;RNASE1;MRPL44;ISG20;SETX;PRPF4;LSM8;DDX39B;HNRNPH1;NOVA1;XRN2;AGO2;HNRNPA2B1;RBMS2
GO_Biological_Process_2021	visual perception (GO:0007601)	29/93	9.999909e-01	9.999972e-01	0	0	3.944142e-01	3.608011e-06	PRR4;OAT;COL11A1;CABP1;BEST1;ABLIM1;OPA1;GRM6;ATXN7;CEP250;PDE6C;GPR179;IMPG2;CHRNB2;CRYGS;CRYGN;EYA4;CRYBB3;POU6F2;SLC4A10;CRYBB2;MYO7A;PAX2;DHRS3;GPR143;RP2;SFRP5;REEP6;ATF6
GO_Biological_Process_2021	cellular macromolecule biosynthetic process (GO:0034645)	128/314	9.999911e-01	9.999972e-01	0	0	5.966681e-01	5.296655e-06	RPL4;RPL5;RPL3;MRE11;RPL32;RPL31;RPL34;RPL10A;RPL9;RPL6;EEF1B2;HELB;RPS18;CHEK1;PCLAF;KAT7;NBN;RPS10;RPS13;RPS12;MEF2A;NKX2-8;RPL21;RPS7;RPS8;RPL23;RPL22;RPS6;HUS1;THAP1;EEF1A1;EEF1A2;TIMELESS;RPL24;DNA2;RPL26;RPL29;PIF1;BLM;BAZ2A;GSPT2;MRPL13;MRPL11;BRIP1;ORC6;TERT;ORC1;ST3GAL4;CLSPN;BARD1;RPL41;CDC7;CDC6;INHBA;FAM111B;FAM111A;POLA2;FUBP3;AGO2;BCL3;CDK2;CDK1;ATM;RNPS1;RPS20;RPS24;ATR;FEN1;MCM8;RPLP0;MCM10;BRCA1;MRPL37;PTMS;ING4;RPS4X;ING5;MRPL42;RPL7A;EXO1;POLL;TOPBP1;POLE;RFC5;RMI2;RFC3;RMI1;PABPC4;MRPS21;RPS3A;MRPL43;EEF1G;DBF4;RPL37A;MCM3;MCM4;MCM6;TOP1;MCM2;RPL10;RPL12;RPL11;RPL36A;TYMS;TBRG1;CDC45;TAF1B;POLR2D;RPL14;RPS3;E2F1;RPL13;NT5M;IGF2BP3;RPL15;POLR2H;RPL18;RPS27A;RPL17;POLR2K;ABCF1;DUT;RPL35A;WARS1;TICRR;POLR3A;RPA3;INHA
GO_Biological_Process_2021	positive regulation of transcription, DNA-templated (GO:0045893)	480/1183	9.999912e-01	9.999972e-01	0	0	5.778107e-01	5.069641e-06	ATF1;ATF2;PID1;GABPB2;SERPINE1;GABPB1;SPIB;ELK4;IL4I1;ZXDA;TBK1;MSANTD1;SOX17;SOX18;MYC;HOXA7;HOXA5;IER2;RNF111;MEF2A;MED1;NKX2-8;MEF2C;ZNF281;SERPINF2;SOX10;AR;DDX39B;TFR2;DDIT3;RFX5;PADI2;HOXB3;HOXB2;PRKD1;ATF6;CLOCK;HOXB7;ATF3;SKAP1;ATF4;ZNF395;CTBP2;PRKDC;GATA6;PRDM15;GATA2;HIF1A;PLAC8;PPARGC1A;PPARGC1B;FZD1;ZNF143;JUN;ZNF263;AFAP1L2;JUND;FZD4;FZD7;IL31RA;NR2F1;NFATC2;INO80;H1-0;FLI1;ELL3;ST18;H1-5;SETX;FOSL1;MLLT10;AGO2;REL;SNAI1;HLA-DRB1;ZNF496;CDKN1C;FANK1;RET;MESP1;TGFB1I1;HOXC13;HOXC11;HOXC10;WDR43;PHF8;ING5;MED14;ING2;MED13;HEY1;HEY2;TEAD2;RIPK2;TESC;PAX3;FOS;POU5F1;SIRT2;PAX2;KAT2B;PLSCR1;ZEB2;TAL1;MTF2;TET3;HCLS1;PPARG;RNASEL;ZNF593;TMF1;NR1I2;ASCL1;ASCL2;EGFR;FSTL3;NSD3;BCLAF1;PLAGL1;NSD1;HAS3;SPP1;RPS27A;ZNF462;WWOX;STAT1;ATAD2;RRP1B;AGT;NFIA;NFIB;NFIC;AGRN;CRLF3;MIXL1;CSF3;CCNT2;CCNT1;NCF1;RASL11A;RORC;RORA;YEATS4;PARK7;FGF1;FGF2;YY2;SALL1;SALL2;PIM2;MAP2K3;MAP2K1;ANKRD49;ZBTB38;F2R;DYRK1A;MITF;GTF2F1;THOC5;FOXP3;KAT6B;KAT6A;ZNF318;ERG;KMT2E;DLX1;KMT2D;BLM;ENY2;KMT2A;NOTCH4;FOXO3;GLIS1;NPAS2;NPAS3;SLC9A1;NPAT;MED30;ZNF304;NDP;ZNF423;MAP2K5;ZNF300;DR1;ZBTB16;ESRRB;CDK9;CXCL10;MLXIPL;RGCC;SP1;LHX2;LHX1;BCL3;MAFF;LHX4;OGT;RNF187;BMP10;CIITA;BNC1;FOXM1;HHEX;LBH;CEP290;YAF2;NCK1;NKX3-1;ACTR3;EIF5A;ACTR2;PPP1R12A;PEG3;DTX3L;ATRX;VEZF1;TNFRSF1A;TFDP2;HAND2;ZNF516;ITGA6;MET;CEBPB;HDAC2;SMARCD3;UHRF1;HDAC1;PLAG1;NLRC5;NOD2;BARX2;TP53INP1;E2F1;E2F2;TNNI2;E2F3;PCBD2;E2F5;E2F7;TRIM44;E2F8;H2AZ1;RNF20;SPAG8;IRX6;IRX3;MACC1;TBX5;KLF4;TBX3;KLF2;KLF1;ASXL1;KLF7;KLF5;ZGLP1;POU2AF1;ASXL3;ASXL2;APP;FOXI1;RPS6KA3;ZNF609;MCIDAS;CHEK1;TNFSF11;DPF3;KAT8;KAT7;SOX9;CCN1;TP63;SOX4;EBF3;RUNX3;RUNX2;THAP3;SFRP1;SFRP2;ZNF711;BEX1;DHX9;TXK;TWIST1;PIK3R2;SEC14L2;HELZ2;NHLH2;HIVEP1;INPP5K;ZBED3;EGR1;STAT5B;WWTR1;FOXF2;BCL11B;PYHIN1;EAF2;IGF2;GDF6;TRERF1;FUBP3;CREBRF;ATM;CSRNP1;CD40;CITED1;IL26;CITED2;CITED4;RSF1;BRCA1;WASL;AATF;BRCA2;NAT14;CX3CL1;PPP3CA;MLX;CD38;HRAS;GABPA;HTATIP2;VENTX;IL10;FOXD3;NCOA2;FOXD2;EDN1;PARP1;NCOA3;IL18;PROX1;PARP9;NR5A1;TOX2;GAL;NR5A2;MDFIC;TFEC;MAPRE3;TLR4;PRKN;YAP1;FOXC2;FOXC1;SP100;HEATR1;WAS;SERTAD3;NFIL3;SERTAD1;SERTAD2;RXRG;MAP3K2;CD74;CDX1;LILRB1;VEGFA;PER1;CAMK4;TCEA1;F2RL1;CAMK1;CD86;PRDM4;CD81;KDM1B;CD80;ETS1;ETS2;HOXA10;EOMES;LMO1;FBXW11;OSR1;LMO2;POU3F1;POU3F3;LMX1A;FIZ1;LMX1B;AKNA;DEAF1;RPRD1B;OTX1;WNT1;WNT4;TFAP2A;TFAP2B;AUTS2;WNT3A;ECD;CHCHD10;INHBA;POU2F2;BMP7;ESR2;BMP5;BMP4;NR4A1;MAVS;BAMBI;TLX2;BMPR1B;FGFR2;KDM5A;DDX3X;THRA;HMGB2;ILK;SIX1;LDB2;YBX1;SIX4;GPER1;ZIC1;MYBL2;NOS1;MYBL1;MYOCD;CKAP2;ABHD14B;ETV1;KLF14;ETV4;KLF15;ETV5;DCN;SENP1;ACTA2;CREB3;ELF1;CREB1;RBL1;ELF3;ELF4;IRF4;IRF1;IRF2;IRF8;CDH13;IRF5;ITGB1BP1;IRF6;ZP3;CREB5;HLF;LEF1;RNF6;RNF4;NR2C2;DLL1;ATAD2B;IFNL1;MAPK7;WNT11;TBX21;ATOH8;NRIP1;HES1;MAPK3;ATF7IP;TCF7L2;TAF15;EGF;MEIS3;MEIS2;USF1;CD4;REST;MEIS1;PITHD1;TNIP3;TAF7;QRICH1;NAA15;LPIN1;LPIN2;SSBP3
GO_Biological_Process_2021	regulation of gene expression (GO:0010468)	450/1079	9.999914e-01	9.999972e-01	0	0	6.088290e-01	5.236092e-06	ATF2;RPL5;CNTF;NUP107;PID1;TFRC;TRRAP;BACH1;TSKU;RPL6;SOX17;SOX18;MYC;DIP2A;HOXA5;MED1;DAXX;MEF2C;MBNL1;ZNF284;ZNF281;RPL23;HCFC2;ACE2;AR;CLDN5;DDIT3;PRKCQ;CLOCK;HOXB7;CGGBP1;ATF4;ZNF274;ZNF395;HHLA2;HPN;PLA2G3;BAZ2A;ATXN7L3B;GATA2;MEFV;HIF1A;LARP1;TERT;PLCG2;ZNF148;PPARGC1A;PPARGC1B;LYN;ZNF143;ZNF263;ZNF141;TIPARP;FZD7;RDX;FN1;POU6F2;NFATC2;LARP4;CILP;ZFAT;AGO2;REL;SNAI2;EZH2;LGMN;LIN54;ZNF253;MYOM1;BTG1;SPIN4;PHF1;ING2;C1QTNF1;HEY1;ZNF280B;HEY2;ZNF280C;RACK1;ZNF488;TEAD2;HAVCR2;TCF19;ZC3H10;SLC2A10;TESC;SERPINB9;F3;POU5F1;SLC7A5;PLSCR1;MTF2;HCLS1;ZNF117;GAS6;ZNF114;NR1I2;RPL11;ZNF66;ASCL1;NSD3;NSD1;NSD2;AGR2;GCNT2;RPS3;MBNL3;SRSF10;ZIM2;ZNF462;GSN;ODAM;RRP1B;WTIP;NFIA;ZNF219;ZNF74;ZNF217;CCDC3;ZNF212;LIMS1;ZNF695;MYLK2;RORA;PARK7;FGF1;CLU;FGF2;SLC8A1;SLC8A2;RIMS1;CDH3;FGF9;LAMP3;ZNF205;ZFP37;FADS1;ZNF683;MAP2K1;NKX6-2;TLE1;RPS7;BTN1A1;ZBTB38;CNPY2;MITF;FOXP3;HIC1;FOXP1;TLE5;OLFM1;SMO;KAT6B;PKP1;ZNF678;AJUBA;ZNF675;ZNF430;KMT2D;DNMT1;VTCN1;MACROH2A1;NPAT;SBNO1;ATXN1;CLEC7A;UBR5;MBIP;DRD1;ZNF423;ZNF664;CD276;SEC16B;BTN2A2;BTN2A1;ESRRB;ZBTB11;FOXN2;MLXIPL;PTPRC;RGCC;CDK6;SP1;LHX1;PIP;CDK2;RLN2;SLC26A9;MYD88;RNF187;CELF1;BNC1;PIK3CD;PTPN22;SART3;SNRNP70;ITGAX;ITGB8;HMG20A;YAF2;NKX3-1;TRIM61;PEG3;ATRX;AVPR2;MSL3;PTBP3;TRAF3;HAND2;ESRP1;C1D;ZNF516;SMCR8;VSTM2A;CEBPB;ROCK1;HDAC1;PLAG1;TULP3;TTN;NOCT;E2F1;RNF39;ZNF503;IGF2BP3;ASCC2;ZNF502;IGF2BP2;TRIM44;RNF20;NTRK2;SKOR1;ANGPT1;ASCC1;NTRK3;PRRX2;AHNAK2;KLF4;KLF1;P2RX7;PINK1;PC;NOVA1;DNAJA4;NOVA2;ZNF737;ZNF736;TRIM38;INSM1;TRIM31;TRIM34;TNRC6B;APP;ZNF727;ZNF724;CCN4;IL12B;KAT7;LGALS9;SOX9;EPHB2;SOX6;LGALS7;TRIM21;SOX7;TRIM22;SOX4;MUSK;SFMBT2;RUNX3;THAP1;OVOL2;SFRP4;SFRP1;SFRP2;ZNF716;ZNF714;TRIM14;ZNF711;ALPK2;EZR;TXK;CTR9;TWIST1;HNRNPLL;ZBTB4;TTBK1;ZNF708;PCBP4;PDCD10;STC2;PCBP2;RBM12;CCR1;SRPK2;EGR1;MSR1;WWTR1;PDE2A;IGF2;RAB27A;PARP14;PARP15;PUM2;FUBP3;FUBP1;CD28;ATM;CITED1;CITED2;BRCA1;BMI1;BRCA2;CD3E;LIMD1;ROBO1;EPB41L4B;PRX;MLX;CTSH;CD36;CD34;ERMAP;HRAS;GABPA;IL10;NCOA2;BTN3A1;EDN3;SFTPD;RHOH;BTN3A3;BTN3A2;PROX1;PARP9;MLF2;NR5A1;NR5A2;HNRNPH1;RBM12B;MAPT;TLR6;TLR4;VGLL1;PRKN;YAP1;FOXC1;RAMP2;SERTAD3;NFIL3;CAMK2N1;METTL4;PAK6;XDH;CD74;LILRB1;VEGFA;PER1;MEGF8;PRDM4;PRDM6;PRDM5;PRDM1;ETS1;ACTG2;ACTG1;SIRPA;SH3GL2;NANOS1;OSR1;ADAM10;POU3F1;POU3F3;LGALS9C;LGALS9B;ADAM19;ZNF90;ZNF92;MYADM;PPIE;LMX1B;YTHDC1;NKAPL;WNT6;STAP1;FGF22;WNT4;TFAP2A;BTNL9;DENND4A;WNT3A;EPHX2;MSN;TDRD7;INHBA;BMP7;ESR2;BMP4;FGF17;FGF16;FGF19;FGF10;DDX3X;RHOXF1;EOLA1;CHD7;HP1BP3;SIX1;YBX1;YBX3;AFF1;CASP8;GPER1;NFKBIZ;MYBL2;MYBL1;WNT16;ACTA2;RBL2;RBL1;IFNG;IRF2;RBM20;RBMS3;PERM1;LEF1;RNF6;NR2C2;TOB2;PTHLH;AURKA;DLL4;NWD1;WNT11;PABPN1;TBX21;TDG;ATOH8;MAPK3;TCF7L1;EGF;ZNF804A;MAPK14;ACVR2B;WARS1;REST;SPRY2;KRAS;FAM50A;TAF1
GO_Biological_Process_2021	mitochondrial gene expression (GO:0140053)	9/42	9.999914e-01	9.999972e-01	0	0	2.377380e-01	2.040598e-06	LARS2;MRPL2;MRPL16;MRPS21;IARS2;TFB2M;FOXO3;MRPL57;SLC25A33
GO_Biological_Process_2021	cellular protein modification process (GO:0006464)	398/1025	9.999915e-01	9.999972e-01	0	0	5.375825e-01	4.571500e-06	GMFG;DCAF7;LIPE;NUB1;TBK1;PSMD2;PSMD3;PSMD1;PRKACA;PRKACB;PRKCG;PRKCH;WSB2;DAPK1;PRKCB;CSNK2A3;PASK;PRKAR1B;PSME3;PSME1;PSME2;PADI4;PRKD1;ALG10B;RPN2;PRKDC;COPS7A;ZC3HAV1;MTMR4;HIF1A;PRKCZ;MTMR6;ST3GAL4;ST3GAL6;PSMF1;ATG7;ST3GAL1;LHPP;ST3GAL3;LYN;PRRT1;CDK17;PLK4;ICMT;DMPK;TIPARP;PLK2;PLK1;FN1;EIF2AK2;CP;CDK12;CDK13;CDK15;RET;SERPINA1;PRKAG2;CHM;HIF3A;PRKAG3;TRIOBP;ELOC;JAK2;IKBKE;JAK3;JAK1;BRD2;ANXA1;RIPK3;DUSP1;SIRT4;DUSP8;DUSP9;DUSP6;LRRC41;SIRT2;DUSP7;F5;SIRT3;DDB1;PSMA5;MMP15;PICK1;CHST4;GAS6;CHST5;RNASEL;CCL11;PKN3;AFP;FSTL1;FSTL3;PSMA8;PSMB6;PDF;SPP1;GCNT2;APOL1;EGLN3;HIPK1;PSMB8;PSMB9;GNMT;SPSB1;TAOK3;CCDC8;TAOK1;PSMC2;SPSB4;CHRM3;CCNT1;PLOD2;PARK7;FBXO21;FBXO22;MYLK3;CDC14B;STK10;NRBP2;PPP1CC;PTAR1;CDH2;NEK2;NEK3;PIM2;MAP3K6;CDKL2;FBXW4;IGFBP1;MAP2K1;USP6;FBXW8;IGFBP5;IGFBP4;IGFBP3;FBXO17;UBE2E1;DYRK1A;VRK1;TNNI3K;CTDNEP1;MELK;MAK;MAPKAPK2;ERG;TNIK;TSSK4;BRSK2;CUL2;STK39;FBXO41;MTM1;SOCS2;SOCS3;ABL2;MAP3K21;IGFBP7;PI3;FN3K;ZBTB16;NEK7;TNK1;OGA;B3GALT5;BTBD6;FBXO32;FBXO30;FBXO31;CDK9;PTPRE;PTPRC;CDK6;PTPRA;STK26;UST;CDK2;AAK1;CDK1;CPE;ST6GALNAC1;LRRK2;PIK3CD;PTPN21;PTPN22;MSLN;FCGR3A;TLK2;WDR5;PRKG2;ILKAP;PPP1R12A;DUSP29;WIPI2;DAD1;LCK;BIRC5;BIRC6;DTL;PPM1L;ROCK1;TULP4;GLRX;DCAF17;PTPRZ1;RBBP5;FEM1C;FYN;DCAF10;DCAF13;PTPN1;PTPN18;CDC42BPG;PTPN14;FBXL12;PINK1;SNRK;MGAT4A;RAB13;PTPN6;CD247;PTPN7;PTPN4;PTPN5;APP;NTAQ1;UBE2L6;PPP2R2A;HERC5;CHEK1;PDK4;CCN1;SKP2;PDK1;COG7;FBXO2;KRT2;CSNK1E;HASPIN;RUNX3;CDC34;BTK;MXRA8;SIK2;OBSL1;SDC2;TXK;WNK4;TTBK1;TGOLN2;UGCG;NUAK2;STC2;PENK;ST8SIA4;ST8SIA5;ST8SIA6;APOB;SRPK2;PTPRN2;ST8SIA2;PARP14;DCLK1;SRPK1;MSRA;BPIFB2;TF;WNK1;WNK2;ATM;FBXL7;PTPRT;PTPRS;PTPRO;PCSK9;PTPRM;CD3G;MIA3;PTPRJ;PTPRH;CHRDL1;PTPRG;ANKRD9;SERP2;PPP3CA;PPP3CC;QSOX1;RAB8A;MAP4K1;SYK;PARP1;PARP9;UCHL3;PARP8;HCK;B3GNT9;B3GNT8;ENAM;GAN;B3GNT2;FAM20C;MFGE8;SGK2;CST3;GPC3;PGGT1B;PAK6;PAK3;PAK2;PAK5;GAD1;KRT10;PDP1;STK17A;STK17B;CAMK4;QPCT;NEK10;CAMK1;KBTBD8;NEK11;PNPLA2;PLAT;TGM1;TGM2;MORC3;FBXW11;APLP2;MATK;ADAM10;PDIA6;KLHL41;KCTD7;ERN1;SCG3;PSMD10;PXK;PSMD11;PSMD14;UBA7;PSMD13;DAPP1;KLHL13;STK4;FUT4;RSKR;STK3;FUT5;FUT7;GRK4;MAN2A1;UBD;AMELX;UBE2I;RHBDD1;KLHL21;SSH2;KLHL20;SSH1;BMP4;MELTF;BMPR1B;FGFR1;DYRK3;DYRK2;MAST2;ILK;LAMC1;UFL1;PDPK1;PPP2R5B;PPP2R5C;YWHAZ;FGR;ZAP70;RCN1;VCAN;CREB1;ASB13;ASB12;AURKB;ASB16;AURKA;ACVR1C;CAND1;WNT11;TNKS2;PTK2B;MAPK3;MBTPS1;LAMB2;ACVR2B;MAPK10;TEC;ASB8;ASB7;ASB4;ASB2;TAF1
GO_Biological_Process_2021	stress-activated protein kinase signaling cascade (GO:0031098)	4/27	9.999916e-01	9.999972e-01	0	0	1.516930e-01	1.272300e-06	FBXW11;KAT7;RPS27A;MAPK3
GO_Biological_Process_2021	negative regulation of transcription, DNA-templated (GO:0045892)	388/948	9.999916e-01	9.999972e-01	0	0	5.907207e-01	4.936986e-06	ZNF177;ZNF174;MYT1L;SLA2;BACH1;PHB2;ELK4;SOX18;MYC;HOXA7;SAMD13;ZNF169;MEF2A;MED1;DAXX;MEF2C;RBFOX2;ZNF281;RPL23;ZNF12;HCFC2;SOX10;DKK3;AR;DDIT3;CLOCK;ATF3;CGGBP1;ATF4;ZNF274;CTBP2;ZNF391;GATA6;NEDD4L;MTDH;ZNF148;ELANE;JUN;ZNF263;PHC2;ZNF141;PLK1;NR2F1;IRF2BP2;NR0B1;H1-0;PHC3;H1-5;TNFSF4;SNAI1;SNAI2;HOXD9;ZNF256;EZH2;CDKN1C;ZNF133;ZNF253;MESP1;CDKN1B;ZNF491;BHLHE41;PHF6;ING4;NIPBL;HEY1;HEY2;JARID2;ZNF487;LEFTY1;RING1;HSBP1;EN1;POU5F1;SIRT2;PAX2;RIPPLY3;ZEB2;ZEB1;MTF2;PAX9;PPARG;GAS6;CRYAB;MDFI;JDP2;ZNF596;KANK2;RPL10;NR1I2;ASCL1;ZNF69;ASCL2;BCLAF1;BTAF1;NSD1;PRAME;ZNF589;RPS27A;ZNF224;ZIM2;RUNX1T1;WWOX;STAT1;USP9X;PCGF2;WWP1;CENPF;NFIC;ZNF219;ZNF217;FOSB;LIMS1;ZNF692;RIF1;ATN1;RORC;ZFP36;DACH1;SALL1;SCMH1;ZNF205;KMT5A;ZFP37;TLE2;ZNF560;NKX6-2;TLE1;FST;ZBTB38;ADIPOQ;USP2;ZBTB32;MITF;FOXP3;FOXP2;HIC1;TLE6;FOXP1;TLE5;KAT6B;KAT6A;ZNF318;ZNF556;ZNF675;ZNF554;DLX1;ZNF550;DLX2;CBFB;NOTCH4;FOXO3;MACROH2A2;NPAS1;MACROH2A1;GLIS1;ATXN1;ZFP57;TPR;ZNF425;ZNF423;SKIL;MAP2K5;ZNF541;DR1;ZBTB14;ZBTB16;MLXIPL;CNOT1;LHX1;BCL3;MDM2;MDM4;LHX9;CIITA;FHL2;FASLG;FOXM1;CDC73;HHEX;LBH;VPS72;ZNF529;ZNF404;YAF2;NKX3-1;PEG3;DNMT3A;NRG1;ZNF75A;TFDP2;BIRC5;LCOR;XCL1;L3MBTL4;CEBPB;HDAC2;UHRF1;HDAC1;HDAC9;CCDC85B;E2F1;ZNF503;ZNF620;BEND5;E2F7;E2F8;IRX1;IRX2;SKOR1;SEMA4D;IRX3;KCNIP3;KLF4;TBX3;KLF2;TBX2;KLF7;ZGLP1;TRIM37;BCOR;INSM1;GFI1;IKZF1;IKZF4;ZNF608;ZNF724;DPF3;KAT8;MAGEA2;KAT7;SOX9;MYOZ1;SOX7;TP63;SFMBT2;RUNX3;RUNX2;THAP1;SFRP1;SFRP2;THAP5;TRIB3;EZR;L3MBTL3;TSHZ3;CTR9;ZBTB1;TWIST2;TWIST1;ZBTB5;ZBTB4;MIER1;HIVEP1;ZBED2;INPP5K;ZBED6;GADD45A;PDE2A;IGF2;PARP15;TRERF1;ID1;ID4;ID3;PAF1;SUV39H2;CITED1;CITED2;RSF1;BRCA1;BMI1;LIMD1;DMBX1;SCML4;C1QBP;MLX;CD38;AASS;ZNF587B;FOXD3;EDN1;PARP1;PROX1;CBFA2T2;PARP9;ZHX1;MDFIC;TFEC;DEPDC1;VGLL4;HMX1;PRKN;YAP1;FOXC2;FOXC1;SP100;PURA;TCEAL7;RBM15B;NFIL3;HSF4;VEGFA;PER2;PER1;PER3;CDK5R1;KDM1B;PRDM6;PRDM5;LOXL3;ARID4A;PRDM1;ETS2;EOMES;KDM2A;MSX2;KDM2B;FBXW11;OSR1;ARID5A;KCTD1;POU3F3;ZNF93;TIMELESS;PSMD10;DEAF1;DMAP1;SUDS3;WNT4;TFAP2A;TFAP2B;HSPA8;UBE2I;CBX5;CAV1;BMP7;ESR2;BMP4;EFNA1;DAP;MXD1;FGFR2;CREBZF;THRA;HMGB2;CBY1;LDB2;SDR16C5;SIX4;TRPS1;TGIF1;KLF12;RBM15;EED;PEX2;ETV5;ETV6;ETV7;CREB1;ELF3;IFNG;IRF1;CRY2;IRF2;IRF8;ZP3;LEF1;NR2C2;AURKB;DLL4;MUC1;IFNL1;WNT11;TBX21;ATOH8;MXI1;NRIP1;HES1;SNCA;ATF7IP;IGBP1;TCF7L2;ACVR2B;MEIS2;REST;BRMS1L;TAF7;TAF1
GO_Biological_Process_2021	response to light stimulus (GO:0009416)	16/61	9.999917e-01	9.999972e-01	0	0	3.097431e-01	2.573957e-06	SERPINB13;GPR88;CIRBP;USF1;MAPK10;AANAT;ERCC4;UVSSA;CRY2;PCLAF;SPRTN;DRD2;CLOCK;DTL;TRIM32;ELANE
