Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,ECM-receptor interaction,35/88,0.524978902472738,0.9999964758714786,0,0,1.0085443272898822,0.6499031435710069,TNXB;ITGB5;LAMC3;LAMA1;LAMA3;LAMC2;HMMR;SV2C;IBSP;ITGB8;TNR;ITGB7;CD36;ITGB6;ITGA4;LAMB3;GP1BB;LAMB2;ITGA2;LAMB4;FN1;GP1BA;GP5;COL4A4;ITGA10;COL4A3;ITGA11;COL9A1;ITGA7;COL6A6;COL9A3;COL6A5;COL9A2;AGRN;FREM2
KEGG_2021_Human,NF-kappa B signaling pathway,41/104,0.5494611622071759,0.9999964758714786,0,0,0.993838697255438,0.5951276920862291,CD40;EDA;BCL2A1;CCL4L2;TNFAIP3;TNFRSF11A;TNFRSF13C;CXCL3;CXCL2;TNFSF13B;CCL4;PLCG2;BLNK;TNFSF11;LBP;CCL19;EDARADD;CARD10;TICAM2;VCAM1;PARP1;SYK;PRKCB;GADD45A;CSNK2A3;TRAF1;TNFRSF1A;CYLD;ZAP70;CXCL12;CD40LG;LCK;TRAF5;BTK;LTA;PRKCQ;ATM;LTB;LTBR;CARD11;BIRC3
KEGG_2021_Human,Renin-angiotensin system,9/23,0.5953554149002563,0.9999964758714786,0,0,0.9817294659799404,0.5091216768650205,ACE2;ACE;KLK1;MME;CMA1;ANPEP;LNPEP;KLK2;AGT
KEGG_2021_Human,Leukocyte transendothelial migration,44/114,0.6190497671596522,0.9999964758714786,0,0,0.959709566164458,0.4602475425898337,ITK;ITGAM;NCF1;TXK;ITGB2;PIK3CD;CXCR4;ITGAL;CLDN1;GNAI1;RAP1B;CLDN22;CLDN20;RASSF5;CLDN23;PLCG2;RAC2;PTK2B;CD99;JAM2;PRKCG;VCAM1;ITGA4;PRKCB;ACTN1;MMP2;CYBB;MSN;RHOH;PTPN11;MMP9;PTK2;VAV1;CLDN11;CLDN5;CLDN10;MYL7;CXCL12;CLDN9;CLDN8;CLDN7;ESAM;MYL9;RAPGEF4
KEGG_2021_Human,Regulation of lipolysis in adipocytes,21/55,0.6330368908156345,0.9999964758714786,0,0,0.9430992465401212,0.4312100423478036,IRS1;NPR1;PDE3B;IRS4;ADCY4;AQP7;PIK3CD;IRS2;ADCY2;ADRB1;ADCY8;ADCY7;GNAI1;TSHR;LIPE;FABP4;ADORA1;PRKG2;PLIN1;MGLL;PNPLA2
KEGG_2021_Human,B cell receptor signaling pathway,31/81,0.6353397757606001,0.9999964758714786,0,0,0.9466345300012684,0.4293890145736393,CD81;PIK3CD;DAPP1;LILRA2;LILRA4;RASGRP3;CD79B;CD79A;NRAS;CD19;INPP5D;BLNK;RAC2;PLCG2;RAC3;HRAS;CR2;JUN;CD72;SYK;PRKCB;NFATC2;LILRB1;FOS;LILRB4;VAV1;BTK;PTPN6;PIK3AP1;CARD11;CD22
KEGG_2021_Human,"Alanine, aspartate and glutamate metabolism",14/37,0.6454296805613349,0.9999964758714786,0,0,0.9294551458447992,0.406951723282117,GAD1;DDO;ASS1;GLS;ALDH4A1;IL4I1;GLUD2;ALDH5A1;FOLH1;CPS1;PPAT;ADSS1;RIMKLA;ASPA
KEGG_2021_Human,D-Glutamine and D-glutamate metabolism,2/5,0.6555945412509909,0.9999964758714786,0,0,1.0181159420289856,0.4298615403445618,GLUD2;GLS
KEGG_2021_Human,"Neomycin, kanamycin and gentamicin biosynthesis",2/5,0.6555945412509909,0.9999964758714786,0,0,1.0181159420289856,0.4298615403445618,HKDC1;GCK
KEGG_2021_Human,JAK-STAT signaling pathway,62/162,0.6610153287479852,0.9999964758714786,0,0,0.9464238410596026,0.3917988846854495,IL21;CNTFR;CNTF;CSF3;FHL1;IL24;MPL;PIK3CD;GHR;MYC;LEPR;IL12B;AOX1;JAK2;IL6R;HRAS;JAK3;PDGFRB;IL10;IL11RA;IL15;IL19;LIFR;PIAS1;IFNG;IL23A;IL6ST;IL9R;IRF9;CTF1;IL20RA;PDGFA;CSF2RB;IL2RG;CSF2RA;EGFR;IL22RA2;SOCS2;IFNL2;IFNL1;THPO;IL21R;STAT4;IL12RB1;IFNL3;IL12RB2;TSLP;EGF;STAT1;IL10RA;STAT2;PTPN11;IL2;EPOR;GFAP;IL22RA1;IL2RA;LEP;IL2RB;PTPN6;IL7R;IL17D
KEGG_2021_Human,Nicotine addiction,15/40,0.6626650279059442,0.9999964758714786,0,0,0.9161412837067984,0.3769789947472292,GRIA1;GABRQ;GABRB2;GRIA2;GABRP;CHRNA6;GABRA3;GRIN2B;GRIN2D;GABRR2;GRIN3A;SLC17A7;GABRE;GRIA3;GRIA4
KEGG_2021_Human,Phagosome,58/152,0.6685138350700317,0.9999964758714786,0,0,0.9418685271049096,0.3792887482220906,ITGAM;NCF1;TFRC;ITGB5;ITGB2;CTSS;FCAR;FCGR3A;FCGR3B;LAMP1;OLR1;CD36;NOS1;HLA-DOA;HLA-DOB;HLA-DPA1;ATP6V1G2;ITGA2;SFTPD;HLA-B;TAP2;CYBB;HLA-C;TAP1;HLA-A;HLA-F;TUBB2B;TUBB2A;ATP6V1B2;TLR6;PLA2R1;ATP6V1B1;HLA-DQB1;ATP6V1A;COLEC11;SFTPA2;TUBAL3;CORO1A;HLA-DMA;TUBA3D;HLA-DMB;TUBA3C;CLEC7A;ATP6V0E2;FCGR1A;HLA-DQA2;RILP;ATP6V1C1;HLA-DQA1;DYNC1I1;MSR1;HLA-DRB5;TUBB4B;PIKFYVE;CD209;HLA-DPB1;HLA-DRA;HLA-DRB1
KEGG_2021_Human,Ferroptosis,15/41,0.7062202860433652,0.9999964758714786,0,0,0.8808320430044699,0.3063781097462855,PRNP;STEAP3;TFRC;GPX4;ALOX15;ACSL6;ACSL5;CYBB;SAT2;SLC7A11;CP;TF;FTMT;MAP1LC3C;FTH1
KEGG_2021_Human,Cocaine addiction,18/49,0.7070481496275087,0.9999964758714786,0,0,0.8864839690165702,0.3073054399905691,GRIA2;DDC;JUN;MAOA;GRIN2B;SLC6A3;GNAI1;GRIN2D;GRM3;GRIN3A;PPP1R1B;FOSB;DRD1;DRD2;RGS9;SLC18A1;CREB5;CDK5R1
KEGG_2021_Human,Nitrogen metabolism,6/17,0.7241515390551558,0.9999964758714786,0,0,0.8328734997930749,0.2688137536186836,GLUD2;CA3;CPS1;CA9;CA14;CA13
KEGG_2021_Human,Malaria,18/50,0.7438539924719746,0.9999964758714786,0,0,0.8587101063829787,0.2541013455952732,IL10;CD40;CSF3;CR1;VCAM1;CD81;SDC2;ITGB2;IL18;ITGAL;KLRK1;CD40LG;IFNG;CR1L;KLRC4-KLRK1;CD36;ACKR1;MET
KEGG_2021_Human,PPAR signaling pathway,27/74,0.7445466119369759,0.9999964758714786,0,0,0.8768887126405154,0.258664475000995,SLC27A1;AQP7;LPL;FADS2;ACADL;OLR1;ME3;CD36;HMGCS2;PCK1;PLTP;RXRG;GK;MMP1;ADIPOQ;ACSL6;ACSL5;SORBS1;FABP1;FABP4;FABP7;PLIN4;PLIN2;PPARG;ANGPTL4;PLIN1;PLIN5
