query,_id,_score,symbol,notfound
3664,3664,26.859749,IRF6,
574036,574036,27.64896,SERTAD4-AS1,
105372901,105372901,27.651289,LOC105372901,
7188,7188,26.337366,TRAF5,
107985258,,,,True
105372903,105372903,27.651474,LOC105372903,
4751,4751,26.338097,NEK2,
51514,51514,26.85963,DTL,
100131205,100131205,8.919573,RPL21P28,
55248,55248,27.650675,PACC1,
29937,29937,26.858898,NENF,
467,467,26.859749,ATF3,
5629,5629,27.651525,PROX1,
5784,5784,26.85718,PTPN14,
1063,1063,26.85718,CENPF,
3776,3776,26.85718,KCNK2,
128153,128153,27.651289,SPATA17,
103752555,103752555,27.651525,SPATA17-AS1,
103611157,103611157,27.651525,TGFB2-OT1,
107984018,107984018,27.651289,LOC107984018,
2058,2058,26.85718,EPRS1,
79762,79762,27.64896,C1orf115,
64757,64757,27.650675,MTARC1,
101929730,101929730,27.650675,LINC01352,
101929750,101929750,27.650805,LOC101929750,
107985296,,,,True
105372945,,,,True
79802,79802,27.650805,HHIPL2,
400823,400823,27.650805,FAM177B,
105372984,105372984,27.650675,LOC105372984,
55061,55061,27.650675,SUSD4,
388743,388743,27.651474,CAPN8,
149111,149111,26.859694,CNIH3,
102723817,102723817,27.651411,CNIH3-AS2,
105373106,105373106,27.651474,CNIH3-AS1,
3930,3930,26.337978,LBR,
2052,2052,26.338097,EPHX1,
10637,10637,26.859509,LEFTY1,
7044,7044,26.85963,LEFTY2,
163859,163859,26.859694,SDE2,
64746,64746,26.859509,ACBD3,
107985353,107985353,27.651525,ACBD3-AS1,
83881,83881,26.85963,MIXL1,
286826,286826,26.859509,LIN9,
142,142,26.859749,PARP1,
105373116,105373116,27.651474,LOC105373116,
375057,375057,27.651411,STUM,
105373117,,,,True
105379282,,,,True
89780,89780,26.859694,WNT3A,
57165,57165,26.85963,GJC2,
128312,128312,26.859509,H2BC26,
149603,149603,27.651289,RNF187,
58480,58480,26.859749,RHOU,
112267873,112267873,27.651474,LINC02814,
101927532,101927532,27.64896,LINC01736,
107985358,107985358,27.64896,LOC107985358,
183,183,26.85718,AGT,
84886,84886,27.64896,C1orf198,
79573,79573,27.64896,TTC13,
375061,375061,27.64896,FAM89A,
112268256,,,,True
107985360,107985360,27.651411,LOC107985360,
100303453,100303453,27.651411,TSNAX-DISC1,
100287814,100287814,27.651411,LINC00582,
84451,84451,27.651411,MAP3K21,
148641,148641,27.651474,SLC35F3,
100506795,100506795,27.651474,LINC01354,
100302691,100302691,27.651474,LINC00184,
100506810,100506810,27.650675,LINC01132,
105373211,,,,True
101927851,101927851,27.651525,LNCATV,
105373212,105373212,27.651289,LINC02768,
4811,4811,26.337978,NID1,
128178,128178,26.858898,EDARADD,
100287902,100287902,27.651525,LGALS8-AS1,
55127,55127,26.337494,HEATR1,
6262,6262,26.859749,RYR2,
100506915,100506915,27.651525,CHRM3-AS2,
56776,56776,26.858898,FMN2,
64388,64388,26.858898,GREM2,
8564,8564,26.858898,KMO,
105373233,,,,True
128025,128025,27.650805,WDR64,
9156,9156,26.859749,EXO1,
440738,440738,26.859694,MAP1LC3C,
200150,200150,27.651474,PLD5,
9859,9859,27.651289,CEP170,
105373255,,,,True
105373262,105373262,27.650675,LOC105373262,
105373264,,,,True
105373265,105373265,27.651289,LOC105373265,
163882,163882,27.651289,CNST,
102724382,102724382,27.651411,LOC102724382,
107985373,,,,True
57116,57116,27.64896,ZNF695,
100533111,100533111,27.650805,ZNF670-ZNF695,
400812,400812,27.650805,FLJ39095,
388759,388759,27.650805,LINC02897,
112268259,,,,True
100500849,100500849,27.651411,MIR3916,
343171,343171,26.85963,OR2W3,
284521,284521,26.858898,OR2L13,
55657,55657,26.858898,ZNF692,
107987362,,,,True
105379854,105379854,27.650805,LOC105379854,
105379521,,,,True
101060632,101060632,27.651289,LOC101060632,
285016,285016,27.64896,ALKAL2,
101927262,101927262,27.651474,LOC101927262,
105373352,105373352,27.651474,LOC105373352,
101060391,101060391,27.651525,SNTG2-AS1,
54221,54221,27.651525,SNTG2,
7173,7173,26.859509,TPO,
7837,7837,26.337366,PXDN,
23040,23040,27.650675,MYT1L,
107985838,107985838,27.650805,LOC107985838,
6201,6201,26.337494,RPS7,
78989,78989,26.859749,COLEC11,
728597,728597,26.338215,DCDC2C,
400941,400941,27.650675,LINC00487,
105373404,105373404,27.650675,LOC105373404,
104326052,104326052,27.650675,NRIR,
129607,129607,27.651525,CMPK2,
91543,91543,26.85718,RSAD2,
101929510,101929510,27.651289,LOC101929510,
101929531,101929531,27.651411,LINC01871,
339789,339789,27.64896,LINC00299,
101929567,101929567,27.64896,LINC01814,
129642,129642,26.335646,MBOAT2,
101929643,101929643,27.651474,LOC101929643,
9014,9014,26.859509,TAF1B,
112268412,112268412,27.651474,LOC112268412,
192668,192668,26.859694,CYS1,
6241,6241,26.337366,RRM2,
105373424,105373424,27.650675,LOC105373424,
101929715,101929715,27.651411,ODC1-DT,
100506474,100506474,27.651411,LOC100506474,
105373436,105373436,27.650805,LOC105373436,
104797537,104797537,27.64896,GACAT3,
79677,79677,27.64896,SMC6,
348654,348654,26.85963,GEN1,
130497,130497,27.650805,OSR1,
400946,400946,27.651474,LINC00954,
388,388,26.859694,RHOB,
338,338,26.859694,APOB,
114818,114818,27.650805,KLHL29,
105374325,105374325,27.651289,LOC105374325,
102723401,102723401,27.651289,LOC102723401,
54454,54454,26.859509,ATAD2B,
375190,375190,27.651289,FAM228B,
9540,9540,26.85963,TP53I3,
653140,653140,27.651411,FAM228A,
50618,50618,25.947956,ITSN2,
105377626,105377626,27.650805,LOC105377626,
55252,55252,27.651289,ASXL2,
105374334,105374334,27.650805,LOC105374334,
165082,165082,27.651474,ADGRF3,
85465,85465,26.338165,SELENOI,
3777,3777,26.859694,KCNK3,
1058,1058,26.858898,CENPA,
22924,22924,27.650675,MAPRE3,
7781,7781,26.337366,SLC30A3,
57159,57159,27.651411,TRIM54,
7349,7349,26.859509,UCN,
2498,2498,8.91981,FTH1P3,
200634,200634,27.651474,KRTCAP3,
64838,64838,27.651474,FNDC4,
84226,84226,27.650805,SPATA31H1,
151056,151056,26.859749,PLB1,
100505774,100505774,27.64896,LOC100505774,
165186,165186,27.651474,TOGARAM2,
238,238,26.859694,ALK,
79623,79623,26.859749,GALNT14,
440854,440854,27.64896,CAPN14,
7498,7498,26.859749,XDH,
6716,6716,26.859749,SRD5A2,
57448,57448,26.858898,BIRC6,
25780,25780,26.85718,RASGRP3,
105374454,105374454,27.651289,RASGRP3-AS1,
100288911,100288911,27.651289,CRIM1-DT,
5212,5212,26.85718,VIT,
5610,5610,26.338097,EIF2AK2,
25797,25797,26.859509,QPCT,
105374464,105374464,27.650805,LINC03063,
285154,285154,27.650805,CYP1B1-AS1,
105374468,105374468,27.650805,LOC105374468,
101929596,101929596,27.651474,LINC02613,
130589,130589,26.338097,GALM,
100271715,100271715,27.650805,ARHGEF33,
375196,375196,27.651411,LOC375196,
130733,130733,26.858898,TMEM178A,
6546,6546,26.85963,SLC8A1,
101929667,101929667,27.650805,LOC101929667,
101929723,101929723,27.650675,LINC01914,
400950,400950,27.651411,LINC02898,
91461,91461,27.650805,PKDCC,
102723824,102723824,27.651525,EML4-AS1,
27436,27436,26.858898,EML4,
107985873,,,,True
170850,170850,27.651289,KCNG3,
165140,165140,27.651289,OXER1,
105374567,,,,True
102723854,102723854,27.651525,LINC01819,
105374570,105374570,27.651525,LOC105374570,
100129726,100129726,27.650805,LINC01126,
102723904,102723904,27.650805,PPM1B-DT,
10736,10736,26.859024,SIX2,
100506142,100506142,27.650805,RHOQ-AS1,
388948,388948,27.651411,LINC01118,
100134259,100134259,27.651411,LINC01119,
101927043,101927043,27.651411,EPCAM-DT,
4436,4436,26.335646,MSH2,
3344,3344,27.64896,FOXN2,
11037,11037,27.64896,STON1,
11036,11036,26.859694,GTF2A1L,
3973,3973,26.859694,LHCGR,
9378,9378,26.85718,NRXN1,
494143,494143,26.335646,CHAC2,
100500850,100500850,27.64896,MIR3682,
105374615,105374615,27.651525,LOC105374615,
129852,129852,27.651525,CIMIP6,
56969,56969,8.919573,RPL23AP32,
400954,400954,27.651474,EML6,
107985885,107985885,27.64896,PPP4R3B-DT,
100129434,100129434,27.650675,LOC100129434,
114800,114800,27.650675,CCDC85A,
107984043,107984043,27.64896,LOC107984043,
400955,400955,27.651474,LINC01122,
5966,5966,26.85718,REL,
339803,339803,27.651289,C2orf74-DT,
100132215,100132215,27.651289,EHBP1-AS1,
5013,5013,27.651525,OTX1,
105374773,105374773,27.651525,LOC105374773,
101927402,101927402,27.650675,AFTPH-DT,
105374772,,,,True
101927438,101927438,27.650805,LINC01800,
400958,400958,27.651411,LINC02245,
102724233,102724233,27.651411,LINC02576,
10097,10097,26.859749,ACTR2,
4211,4211,26.85963,MEIS1,
100507073,100507073,27.651525,LINC01798,
644838,644838,27.64896,LINC01829,
25927,25927,27.650675,CNRIP1,
5341,5341,26.858898,PLEK,
9938,9938,26.858898,ARHGAP25,
105374790,105374790,27.651289,LOC105374790,
27302,27302,26.85718,BMP10,
112268437,,,,True
151516,151516,27.651474,ASPRV1,
165530,165530,27.651411,CLEC4F,
25806,25806,26.859024,VAX2,
525,525,26.337494,ATP6V1B1,
79315,79315,8.91983,OR7E91P,
2016,2016,27.651411,EMX1,
150726,150726,26.85718,FBXO41,
72,72,26.858898,ACTG2,
200424,200424,26.859509,TET3,
107985898,,,,True
55233,55233,26.337494,MOB1A,
10797,10797,26.338165,MTHFD2,
85474,85474,27.651411,LBX2,
3196,3196,27.64896,TLX2,
165545,165545,27.650675,DQX1,
130951,130951,27.651289,M1AP,
102724497,102724497,27.651525,LOC102724497,
102724515,102724515,27.650805,LINC01291,
101927861,,,,True
6869,6869,26.85963,TACR1,
102724542,102724542,27.64896,LOC102724542,
129293,129293,27.650675,TRABD2A,
105374838,,,,True
83439,83439,26.859749,TCF7L1,
100996506,,,,True
10578,10578,26.859694,GNLY,
84913,84913,26.85963,ATOH8,
65055,65055,27.651525,REEP1,
105374845,105374845,27.651525,CHMP3-AS1,
925,925,26.338215,CD8A,
105374846,105374846,27.651525,LOC105374846,
926,926,26.859749,CD8B,
100286979,100286979,8.9198475,ANAPC1P1,
400966,400966,26.859749,RGPD1,
102724642,102724642,27.651525,LOC102724642,
107985908,107985908,27.64896,LOC107985908,
105374848,105374848,27.650675,LOC105374848,
101928173,101928173,27.651289,LINC01943,
101928152,,,,True
107985909,107985909,27.651474,LOC107985909,
5342,5342,27.651411,PLGLB2,
729857,729857,26.85718,RGPD2,
150572,150572,26.858898,SMYD1,
2168,2168,26.859509,FABP1,
101928371,101928371,27.650805,EIF2AK3-AS1,
102724805,102724805,27.651474,LOC102724805,
645784,645784,8.919771,ANKRD36BP2,
105374855,105374855,8.919771,MALLP2,
105374854,105374854,27.650675,LOC105374854,
3514,3514,27.651289,IGKC,
28946,28946,27.650675,IGKJ5,
28947,28947,27.651289,IGKJ4,
28948,28948,27.650675,IGKJ3,
28949,28949,27.650675,IGKJ2,
28950,28950,27.651411,IGKJ1,
28908,28908,27.64896,IGKV4-1,
28907,28907,27.650805,IGKV5-2,
28299,28299,27.651474,IGKV1-5,
28943,28943,27.651411,IGKV1-6,
28915,28915,27.651474,IGKV3-7,
28942,28942,27.651474,IGKV1-8,
28941,28941,27.651411,IGKV1-9,
28914,28914,27.651411,IGKV3-11,
28940,28940,27.651411,IGKV1-12,
28939,28939,27.650805,IGKV1-13,
28913,28913,27.650805,IGKV3-15,
28938,28938,27.64896,IGKV1-16,
28937,28937,27.64896,IGKV1-17,
28912,28912,27.650805,IGKV3-20,
28936,28936,8.91983,IGKV1-22,
28923,28923,27.64896,IGKV2-24,
28922,28922,8.919615,IGKV2-26,
28935,28935,27.64896,IGKV1-27,
28921,28921,27.651474,IGKV2-28,
28920,28920,27.650805,IGKV2-29,
107985910,107985910,27.651474,LOC107985910,
28919,28919,27.64896,IGKV2-30,
28933,28933,27.651289,IGKV1-33,
28931,28931,27.650675,IGKV1-37,
28930,28930,27.650675,IGKV1-39,
28916,28916,27.650675,IGKV2-40,
107985911,107985911,8.919573,LOC107985911,
28878,28878,27.650675,IGKV2D-40,
28893,28893,27.650805,IGKV1D-39,
28894,28894,27.650675,IGKV1D-37,
28896,28896,27.651411,IGKV1D-33,
28881,28881,27.651411,IGKV2D-30,
28882,28882,27.651411,IGKV2D-29,
28883,28883,27.651411,IGKV2D-28,
28898,28898,8.91981,IGKV1D-27,
28884,28884,27.651289,IGKV2D-26,
28885,28885,27.651289,IGKV2D-24,
28870,28870,27.651289,IGKV6D-21,
28874,28874,27.650805,IGKV3D-20,
28900,28900,27.64896,IGKV1D-17,
28901,28901,27.651411,IGKV1D-16,
28875,28875,27.651411,IGKV3D-15,
28902,28902,27.651411,IGKV1D-13,
28903,28903,27.64896,IGKV1D-12,
28876,28876,27.64896,IGKV3D-11,
28891,28891,27.64896,IGKV1D-43,
28904,28904,27.64896,IGKV1D-8,
28877,28877,27.651474,IGKV3D-7,
101926969,,,,True
654342,654342,8.919573,LSP1P4,
100509620,100509620,27.651474,AQP7B,
4118,4118,26.859694,MAL,
30818,30818,26.859509,KCNIP3,
105373490,105373490,27.651525,LOC105373490,
101926959,101926959,27.651525,LOC101926959,
150759,150759,27.651525,LINC00342,
729234,729234,8.9198475,FAHD2CP,
150763,150763,26.859024,GPAT2,
151,151,26.859024,ADRA2B,
431705,431705,27.651525,ASTL,
23397,23397,26.859749,NCAPH,
93082,93082,27.651525,NEURL3,
10865,10865,27.651525,ARID5A,
90342,90342,27.651525,FER1L5,
200539,200539,26.859509,ANKRD23,
151313,151313,27.651289,FAHD2B,
7535,7535,26.859509,ZAP70,
107985921,,,,True
3631,3631,26.335646,INPP4A,
11320,11320,26.85718,MGAT4A,
101927070,101927070,27.64896,LINC02611,
164832,164832,26.85718,LONRF2,
4862,4862,26.85718,NPAS2,
105373510,105373510,27.64896,LOC105373510,
105373511,105373511,27.651525,LOC105373511,
200407,200407,27.651525,CREG2,
731220,731220,27.651474,RFX8,
8808,8808,26.338165,IL36R,
8809,8809,26.859694,IL18R1,
8807,8807,26.338165,IL18RAP,
130827,130827,27.651474,TMEM182,
100506421,100506421,27.651474,PANTR1,
5455,5455,27.650805,POU3F3,
2274,2274,26.859024,FHL2,
105373530,105373530,27.650805,LOC105373530,
84417,84417,27.650675,ECRG4,
84620,84620,26.859509,ST6GAL2,
60482,60482,26.337978,SLC5A7,
442038,442038,27.651289,SULT1C3,
6819,6819,26.858898,SULT1C2,
644903,644903,27.650675,GCC2-AS1,
106182118,106182118,27.650805,LIMS1-AS1,
165055,165055,27.650805,CCDC138,
105373545,105373545,27.650805,LOC105373545,
440895,440895,8.919573,LOC440895,
7851,7851,26.858898,MALL,
151009,151009,27.650675,LINC01106,
100288570,100288570,8.919573,LOC100288570,
105373552,105373552,27.650805,LOC105373552,
699,699,26.337494,BUB1,
105373557,105373557,27.650805,SOCAR,
84172,84172,26.859694,POLR1B,
101927330,101927330,27.651474,LOC101927330,
400999,400999,27.651474,SLC20A1-DT,
6574,6574,27.651289,SLC20A1,
284958,284958,27.651289,NT5DC4,
150468,150468,27.650805,CKAP2L,
26525,26525,26.859509,IL36RN,
112268422,,,,True
729468,729468,8.919573,PGM5P4,
112268423,112268423,27.651411,LOC112268423,
101060091,101060091,27.651411,ACTR3-AS1,
10096,10096,26.85963,ACTR3,
2019,2019,27.64896,EN1,
165257,165257,27.651411,C1QL2,
55240,55240,26.85963,STEAP3,
105373581,105373581,27.651525,LOC105373581,
140738,140738,27.651525,TMEM37,
105373584,105373584,27.651289,LOC105373584,
3625,3625,26.859509,INHBB,
105373585,105373585,27.651289,LOC105373585,
29842,29842,27.651411,TFCP2L1,
107985943,107985943,27.651411,LOC107985943,
105373595,105373595,27.651411,LOC105373595,
105373597,105373597,27.64896,LINC01889,
339761,339761,26.859749,CYP27C1,
10746,10746,26.859749,MAP3K2,
100506922,100506922,27.651525,MAP3K2-DT,
55679,55679,26.859749,LIMS2,
107985944,107985944,27.650805,LOC107985944,
100131320,100131320,27.650805,RAB6C-AS1,
84084,84084,26.859024,RAB6C,
440905,440905,8.919615,FAR2P1,
285103,285103,8.919615,MED15P9,
91409,91409,27.650805,CCDC74B,
100216479,100216479,8.91902,FAR2P2,
646802,646802,8.91902,CYP4F62P,
100132708,100132708,8.919573,CYP4F30P,
113457,113457,26.858898,TUBA3D,
90557,90557,27.650675,CCDC74A,
440915,440915,8.91902,POTEKP,
101927994,101927994,27.64896,LINC01087,
408029,408029,8.91902,CDRT15P3,
2863,2863,26.859694,GPR39,
116372,116372,27.651474,LYPD1,
112268439,112268439,27.651474,LOC112268439,
81615,81615,26.338097,TMEM163,
105373629,105373629,27.651411,LOC105373629,
80122,80122,27.650675,MAP3K19,
107985946,107985946,27.651411,LOC107985946,
100507600,100507600,27.651411,LCT-AS1,
4175,4175,26.85963,MCM6,
101928243,101928243,27.651411,DARS1-AS1,
112268426,,,,True
7852,7852,26.338097,CXCR4,
339745,339745,26.85963,SPOPL,
53353,53353,27.651411,LRP1B,
105373649,105373649,27.650675,LOC105373649,
107985779,107985779,27.650675,LOC107985779,
105373648,105373648,27.650675,LOC105373648,
55843,55843,26.859694,ARHGAP15,
101928361,101928361,27.651474,LOC101928361,
105373654,105373654,27.651474,ARHGAP15-AS1,
101928386,101928386,27.651525,QTMAN-AS1,
100303491,100303491,27.64896,ZEB2-AS1,
105373656,105373656,27.64896,LINC02993,
101929231,101929231,27.651525,MMADHC-DT,
105373682,105373682,27.64896,LOC105373682,
390,390,26.859509,RND3,
375287,375287,27.650675,RBM43,
57471,57471,27.651289,ERMN,
105373711,,,,True
9595,9595,26.859509,CYTIP,
130399,130399,26.337978,ACVR1C,
105373714,105373714,27.651411,LOC105373714,
151531,151531,26.85963,UPP2,
130940,130940,27.651411,CCDC148,
92196,92196,26.85963,DAPL1,
105373716,105373716,27.651411,LOC105373716,
4065,4065,26.85963,LY75,
22925,22925,26.85963,PLA2R1,
3694,3694,26.335646,ITGB6,
100505984,100505984,27.64896,LINC02478,
105373718,105373718,27.651289,LOC105373718,
100996579,100996579,27.650675,LINC01806,
10213,10213,26.859509,PSMD14,
285116,285116,8.91902,AHCTF1P1,
57282,57282,26.335646,SLC4A10,
1803,1803,26.85718,DPP4,
100131604,100131604,27.650675,DPP4-DT,
64135,64135,26.338165,IFIH1,
55137,55137,27.651474,FIGN,
2888,2888,26.859024,GRB14,
6326,6326,26.337494,SCN2A,
2591,2591,26.85718,GALNT3,
6335,6335,26.859749,SCN9A,
27347,27347,26.338215,STK39,
253782,253782,26.859694,CERS6,
115677,115677,27.651474,NOSTRIN,
57405,57405,27.651474,SPC25,
4036,4036,26.338165,LRP2,
10324,10324,27.651474,KLHL41,
109617017,109617017,27.650675,SNORD3K,
100130256,100130256,27.650675,LOC100130256,
389058,389058,27.651525,SP5,
285141,285141,27.650805,ERICH2,
2571,2571,26.859749,GAD1,
80067,80067,26.859749,DCAF17,
79901,79901,26.858898,CYBRD1,
1745,1745,27.651289,DLX1,
1746,1746,27.651289,DLX2,
101929947,101929947,27.651289,ITGA6-AS1,
5163,5163,26.337494,PDK1,
11069,11069,26.858898,RAPGEF4,
83879,83879,27.650675,CDCA7,
107985961,,,,True
151556,151556,27.650805,GPR155,
105373748,105373748,27.651289,GPR155-DT,
7456,7456,26.337494,WIPF1,
1134,1134,26.859024,CHRNA1,
105373750,,,,True
3235,3235,26.859509,HOXD9,
100506783,100506783,27.651289,HOXD-AS2,
401021,401021,27.651289,LOC401021,
3231,3231,26.859749,HOXD1,
102724224,102724224,27.651525,LINC01117,
105373759,105373759,27.650805,LOC105373759,
100616394,100616394,27.650805,MIR4444-1,
8540,8540,26.85718,AGPS,
150737,150737,26.337978,IFT70B,
92104,92104,26.338215,IFT70A,
50940,50940,26.858898,PDE11A,
7273,7273,26.337366,TTN,
285025,285025,27.650675,CCDC141,
101927156,101927156,27.650675,LINC01934,
3676,3676,26.337366,ITGA4,
375298,375298,26.858898,CERKL,
6744,6744,26.859694,ITPRID2,
151242,151242,26.859694,PPP1R1C,
54431,54431,26.859749,DNAJC10,
2487,2487,27.650805,FRZB,
105373774,,,,True
105373780,105373780,27.650805,LOC105373780,
91752,91752,27.651525,ZNF804A,
7035,7035,26.859749,TFPI,
51454,51454,26.859749,GULP1,
105373791,105373791,27.651525,LOC105373791,
2744,2744,26.859749,GLS,
6772,6772,26.338215,STAT1,
105373805,105373805,27.651289,STAT4-AS1,
6775,6775,26.337978,STAT4,
64859,64859,27.651289,NABP1,
105747689,,,,True
8436,8436,27.64896,CAVIN2,
23671,23671,27.64896,TMEFF2,
105373813,105373813,27.64896,CAVIN2-AS1,
101927366,,,,True
105376754,,,,True
9262,9262,26.859024,STK17B,
101927454,101927454,27.651474,LOC101927454,
57520,57520,27.650805,HECW2,
284992,284992,27.651474,CCDC150,
91526,91526,27.651289,ANKRD44,
101927596,101927596,27.650805,ANKRD44-AS1,
105373826,,,,True
101927547,101927547,27.64896,ANKRD44-IT1,
66037,66037,27.64896,BOLL,
348751,348751,27.650675,FTCDNL1,
205327,205327,27.650675,C2orf69,
316,316,26.337494,AOX1,
107161151,107161151,8.919615,AOX3P-AOX2P,
101927795,101927795,27.64896,BZW1-AS1,
105373835,105373835,27.651474,LOC105373835,
65072,65072,27.651411,CFLAR-AS1,
843,843,26.337494,CASP10,
841,841,26.859509,CASP8,
65061,65061,26.85718,CDK15,
8324,8324,26.85718,FZD7,
100652824,100652824,27.651474,KIAA2012,
729224,729224,27.651411,KIAA2012-AS1,
940,940,26.859509,CD28,
1493,1493,26.859694,CTLA4,
29851,29851,26.859694,ICOS,
130749,130749,27.651474,CPO,
102724714,102724714,27.64896,LINC01857,
200576,200576,26.335646,PIKFYVE,
5746,5746,26.859694,PTH2R,
33,33,26.338215,ACADL,
102724820,102724820,27.650675,LANCL1-AS1,
1373,1373,26.859749,CPS1,
22807,22807,26.859509,IKZF2,
100130451,100130451,27.651289,SPAG16-DT,
79582,79582,27.651289,SPAG16,
580,580,26.337494,BARD1,
26154,26154,26.859749,ABCA12,
2335,2335,26.338215,FN1,
112268430,,,,True
105373869,105373869,27.650675,LINC01614,
92691,92691,27.650675,TMEM169,
107985985,107985985,27.650805,SMARCAL1-AS1,
6168,6168,26.338215,RPL37A,
3485,3485,26.337494,IGFBP2,
3488,3488,26.338215,IGFBP5,
7145,7145,26.85963,TNS1,
285180,285180,27.651411,RUFY4,
3580,3580,8.919573,CXCR2P1,
100189253,100189253,27.64896,TRY-ATA1-1,
151306,151306,27.651411,GPBAR1,
57695,57695,26.85963,USP37,
53632,53632,26.85963,PRKAG3,
7475,7475,26.85963,WNT6,
107984111,,,,True
100129175,100129175,27.651411,CFAP65-AS1,
255101,255101,27.651474,CFAP65,
80086,80086,26.859024,TUBA4B,
10290,10290,27.650805,SPEG,
23363,23363,27.650805,OBSL1,
3623,3623,26.338165,INHA,
6508,6508,26.85718,SLC4A3,
5077,5077,26.85718,PAX3,
440934,440934,27.64896,CT75,
57590,57590,27.650805,WDFY1,
55619,55619,26.337494,DOCK10,
57624,57624,27.64896,NYAP2,
3667,3667,26.85718,IRS1,
1286,1286,26.335646,COL4A4,
1285,1285,26.335646,COL4A3,
80704,80704,26.85718,SLC19A3,
80309,80309,27.651411,SPHKAP,
55022,55022,27.651411,PID1,
92737,92737,26.858898,DNER,
3431,3431,26.858898,SP110,
11262,11262,26.85963,SP140,
93349,93349,26.858898,SP140L,
105373925,105373925,27.650675,LOC105373925,
6672,6672,26.337978,SP100,
101928816,101928816,27.650675,LOC101928816,
112268431,112268431,27.650675,LOC112268431,
9290,9290,26.85963,GPR55,
5707,5707,26.85963,PSMD1,
107985998,107985998,27.651289,LOC107985998,
100302285,100302285,27.651289,MIR1244-1,
200765,200765,27.651289,TIGD1,
100847037,100847037,27.651411,MIR5001,
389084,389084,27.651474,SNORC,
25791,25791,26.859694,NGEF,
3635,3635,26.858898,INPP5D,
55355,55355,26.858898,HJURP,
